smiles,mutagenicity
C[n+]1cccc(C(=O)[O-])c1,0
CCCCN(CCO)CCCC,0
ClCC=CCCl,1
CCCC(c1cc(C(C)(C)C)c(O)cc1C)c1cc(C(C)(C)C)c(O)cc1C,0
Cc1c2c(c(C)c3ccccc13)-c1cccc3cccc-2c13,1
O=[N+]([O-])c1ccc(Br)c([N+](=O)[O-])c1,1
COc1cc([N+](=O)[O-])ccc1NC(C)=O,1
N#CCCl,0
Cc1cc(O)c2c(c1)C(=O)C(c1c(C)cc3c(c1O)C(=O)C=CC3=O)=CC2=O,0
Cc1cc(Cl)ccc1N,1
O=C(Cl)c1ccccc1[N+](=O)[O-],1
CC(=O)N(O)c1ccc(Cl)cc1,0
O=S(=O)(O)Oc1ccc2ccc3cc4ccccc4c4ccc1c2c34,1
CC(C)OCC1CO1,1
CCN(CC)C(=O)c1cccc(C)c1,0
CC(=O)c1ccco1,1
O=[N+]([O-])OC1COC2C(O)COC12,0
CC12CCC3C(CC=C4CC(O)CCC43C)C1CCC2=O,0
CN(C)c1ccc(C=CC(=O)c2ccccc2)cc1,0
CC(C=CC=C(C)C(=O)OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)=CC=CC=C(C)C=CC=C(C)C(=O)OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,0
CC1=CC(=O)C(C)=CC1=O,0
ONc1ccc2ccccc2c1,1
CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,1
CCc1c2ccccc2c(C)c2c1ccc1ccccc12,0
NC(=O)CCCCC(N)=O,0
CCCCOc1ccc2nc3cc(Cl)ccc3c(NCCCNCCCl)c2n1,1
O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,1
CC(=O)OC1C(=O)OC2C(OC(C)=O)C(=O)OC12,0
Cc1cc(-c2ccc(N=Nc3c(S(=O)(=O)O)cc4cc(S(=O)(=O)O)cc(O)c4c3O)c(C)c2)ccc1N=Nc1c(S(=O)(=O)O)cc2cc(S(=O)(=O)O)cc(O)c2c1O,0
NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,1
CCOC(C)=O,0
C=C(C)C(=O)OCC(Br)CBr,1
Nc1ccc(Oc2cccc(Oc3ccc(N)cc3)c2)cc1,1
O=C(O)C=CCl,1
CNC(=N)N[N+](=O)[O-],0
C=C(C)C1CC=C(C)C(=O)C1,0
O=c1[nH]cnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O,0
C=C(Br)C(C)=O,1
Cc1ccc(N)cc1Cl,0
c1ccc2c(c1)ccc1c3cccnc3ccc21,1
Cc1c(N=[N+]([O-])c2cccc([N+](=O)[O-])c2C)cccc1[N+](=O)[O-],0
O=[N+]([O-])c1ccc2c(c1)-c1cccc3cccc-2c13,1
N#CCCN,0
O=NN(CCCl)C(=O)NCCO,1
O=[N+]([O-])c1ccc2ccc3ccc([N+](=O)[O-])c4ccc1c2c34,1
CC1=C2C(=CC(C)(C)C2O)C(=O)C(C)(O)C12CC2,1
CC(=O)Nc1ccc(C=CC(=O)c2ccccc2)cc1,1
O=[N+]([O-])c1ccc(Nc2ccc(N=C=S)cc2)cc1,0
Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1C,0
CCS(=O)CCSP(=O)(OC)OC,1
Cc1ccccc1-c1ccc(N)cc1,1
Oc1ccccc1-c1nc2ccccc2o1,0
O=C(O)C=CC=CC(=O)O,0
COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)C1C(O2)OC2OC21,1
C1COCCOCCOCCOCCOCCOCCO1,0
CNc1ccc2ncc(-c3ccccc3)nc2c1C,1
COC1=CC2C3Cc4ccc(OC)c(O)c4C2(CCN3C)CC1=O,0
c1cc2sncc2cc1OCC1CO1,1
Cc1oc(=O)oc1COC(=O)C1N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1(C)C,0
O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1,0
CC(C)NCC(O)COc1cccc2c1OCC(O[N+](=O)[O-])C2,0
Nc1ccc2ccccc2c1N=Nc1ccc([N+](=O)[O-])cc1,1
O=C(O)c1ccc(Cl)cc1,0
CNC(=O)N(C)c1nc2ccccc2s1,0
O=C(O)c1ccc(Cl)c([N+](=O)[O-])c1,1
O=C(O)C(=O)C(=O)O,0
NC(=O)CI,0
O=C(O)c1ccc(C(=O)O)cc1,0
O=c1[nH]cnc2ccccc12,0
COc1ccc2nc3cc(Cl)ccc3c(NCCCNCCCl)c2c1,1
Cn1c(N)nc2nc3cnccc3cc21,1
O=Cc1c2ccccc2cc2ccccc12,0
c1ccc(NNc2ccccc2)cc1,1
O=C(O)COc1ccc(N(CCCl)CCCl)cc1,1
CC[n+]1c2ccccc2nc2ccccc21,1
Cc1ccc(C)c2c1ccc1ccccc12,1
Cc1ccccc1NC(=O)c1csc([N+](=O)[O-])c1,1
CCc1ccccc1[N+](=O)[O-],0
Nc1cccc2c1C(=O)c1cccc(N)c1C2=O,1
O=CO,0
O=c1c2ccc3c4c(ccc(c24)c2nc4ccccc4n12)c(=O)n1c2ccccc2nc31,1
Cc1cc(N=Nc2ccccc2C)c(N)cc1N,1
C1COCCO1,0
Nc1ccc(Cc2ccc(N)cc2[N+](=O)[O-])c([N+](=O)[O-])c1,1
CN(C)C(=S)SSC(=S)N(C)C,1
CC(=O)Nc1ccc(C(=O)C=Cc2ccccc2)cc1,0
CC(=O)c1cccn1[N+](=O)[O-],1
CCOc1cccc([N+](=O)[O-])c1,0
O=[N+]([O-])c1cc2c3c(c1)CCc1cccc(c1-3)CC2,1
O=C(C=Cc1ccc(O)cc1)c1ccccc1,0
CC(=O)OC1Cc2c3ccc4ccccc4c3cc3ccc(C)c1c23,1
CC=NN(C)C=O,0
CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,0
CC(=O)ON(C(C)=O)c1ccc2c(c1)Cc1ccccc1-2,1
Cc1ccc(N)cc1N,1
Cc1c([N+](=O)[O-])c(C)c([N+](=O)[O-])c(C(C)(C)C)c1[N+](=O)[O-],0
Cc1ccc2c(c1O)C(=O)c1ccccc1C2=O,1
CC1COc2c(C3(N)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,0
C=C(C)C(=O)OCC,0
O=Nc1ccc2ccc3ccc([N+](=O)[O-])c4ccc1c2c34,1
CCCCN1C2c3ccccc3-c3ccccc3C21,1
CC(C)CCCC(C)C1CCC2C3CC4(C5CC(Br)CCC5(C)C3CCC12C)S(=O)(=O)CCS4(=O)=O,1
O=C1C=Cc2ccccc2C1=O,1
O=C(Nc1ccccc1)C1CO1,1
Cc1cc(O)c2c(c1)C(=O)C13C(=C(O)C4C(O)C1C1C(O)C3C(O)=C3C(=O)c5c(O)cc(C)cc5C(=O)C341)C2=O,0
CC(=O)Oc1ccc2c(CBr)cc(=O)oc2c1,0
C=CC(=O)OCCBr,1
Cc1cc(S(=O)(=O)O)ccc1N,0
COC1=CC(=O)C(=O)C(C(C)(C)C)=C1,0
Clc1ccc2cc3ccccc3cc2c1,1
CC1CS(=O)(=O)CCN1N=Cc1ccc([N+](=O)[O-])o1,1
ClCc1cc2cccc3ccc4c5ccccc5cc1c4c32,1
CC(=O)OCc1ccco1,1
Cc1cccc2ccc3c4ccccc4ccc3c12,1
O=C1c2ccccc2CN2C(=O)c3ccccc3CN12,0
Nc1nc2c(nc(O)n2C2CC(O)C(CO)O2)c(=O)[nH]1,0
Cc1cc(=O)oc2cc(N)ccc12,0
c1ccc(N(c2ccccc2)c2ccccc2)cc1,0
CC(C(=O)O)c1ccc(Oc2nccs2)cc1,0
O=C(O)c1ccccc1Nc1cc(Cl)ccc1C(=O)O,0
CC(=O)NN=Cc1c[n+]([O-])c2ccccc2[n+]1[O-],1
C1=Cc2c3ccc4cccc5ccc(c6cccc1c26)c3c45,1
CCCCOCCCC,0
CC(C)CCCCCCOC(=O)CCCCC(=O)OCCCCCCC(C)C,0
CC(O)=C1C(=O)C2C3c4c[nH]c5cccc(c45)CC3C(C)(C)N2C1=O,0
Oc1ccc(-c2ccccc2)cc1,1
Nc1c(Cl)cc([N+](=O)[O-])cc1Cl,1
NC(CCC(=O)NC(CSC(Cl)=C(Cl)Cl)C(=O)NCC(=O)O)C(=O)O,1
C=C1CC23CCC4C(C)(C(=O)O)CCCC4(C)C2CCC1(O)C3,0
COC(=O)C1=C(C)NC(COC(N)=O)=C(C(=O)OC(C)C)C1c1cccc(Cl)c1Cl,0
Nc1ccc2nc3ccc(N)cc3nc2c1,1
O=[N+]([O-])c1ccc(C=Cc2ccc(Cl)cc2)cc1,1
O=C(O)c1cccc([N+](=O)[O-])c1,1
C=C(C)C(=O)O,0
CC(=O)c1oc([N+](=O)[O-])c(-c2ccccc2)c1-c1ccccc1,1
Brc1ccc(-c2ccccc2)cc1,0
CN(C)Cc1ccccc1,0
O=[N+]([O-])c1ccc(C=Cc2cccc([N+](=O)[O-])c2)cc1,1
Nc1cc2c3c(cccc3c1)-c1ccccc1-2,1
Cn1c2ccccc2c(=O)c2c(O)cc3c(c21)CC(C1(C)CO1)O3,1
C[N+]1([O-])CCCC1c1cccnc1,0
O=C1NC(=O)C(Cl)=C1Cl,1
CC1(C)C2CCC1(C)C(O)C2,0
Oc1ccc2c3ccccc3c3cc4ccccc4cc3c2c1,1
Cc1ccc(C(C)C)cc1O,0
CC(=O)Oc1ccccc1C(=O)O,0
Nc1ccc2c(c1)Cc1ccccc1-2,1
c1cc2c3c(c4c(ccc5ccccc54)cc3c1)C1OC21,1
CNNC,0
CC1=CC(=O)c2ccccc2C1=O,1
Nc1nc(=O)n(C2CC(O)C(CO)O2)cc1O,0
O=[N+]([O-])c1cnc(CO)n1CCO,1
Nc1ccc(Cl)cc1N,1
Cn1cnc2c(N)ncnc21,1
Cc1nc2c(c3[nH]c4ccccc4c13)C(=O)C=CC2=O,1
O=C(O)c1cc(Cl)cc(Cl)c1,0
Cc1ccc2nc3c(ccc4ccccc43)cc2c1,1
Cc1ccc2cc3c(ccc4ccccc43)cc2c1,1
CC1=CC(=O)C=C(C)C1=O,0
CC(COc1ccccc1)N(CCCl)Cc1ccccc1,1
Cc1c(N=C=O)cccc1N=C=O,1
Cc1cccn2c1nc1ccc(N)nc12,1
Oc1ccc(Cl)c(Cl)c1Cl,0
C=CC(C)(C)c1cc2cc3c(cc2oc1=O)OC(C(C)(C)OC(C)=O)C3,0
O=C(OOC(=O)c1ccccc1)c1ccccc1,0
O=[N+]([O-])c1ccc2c(c1)CCc1cc([N+](=O)[O-])ccc1-2,1
CC(=O)Nc1ccccc1,0
O=[N+]([O-])c1ccccc1C(F)(F)F,0
Clc1cc(Cl)nc(Cl)n1,0
C#CC1(OC(C)=O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,0
CCCCCCCCCCCC(=O)OCCS(=O)(=O)O,0
CC(Br)(CCl)CBr,0
CC(=O)OC1C(O)C2OC3C=C(C)C(OC(=O)CC(C)C)CC3(OC(C)=O)C1(C)C21CO1,0
O=CC(Br)CBr,1
CCOC(=O)C1OC1(C)c1ccccc1,0
CCCN(CCC)C(=O)SCC,0
CC1=CC(=O)C=CC1=O,0
O=[N+]([O-])c1ccc2c(c1)[nH]c1ccccc12,1
Cc1cccn2c1nc1ccc(NO)nc12,1
O=C(Cl)c1ccc([N+](=O)[O-])cc1,1
COC(F)(F)C(Cl)Cl,0
Clc1ccc(Cl)c(Cl)c1Cl,0
C=C(C=O)CC,1
Cc1cc(O)c2c(c1O)C(=O)c1ccccc1C2=O,1
Cc1cc2ccccc2c2cc3c(cc12)C(O)C(O)C=C3,1
NCCCCC(NC(CCc1ccccc1)C(=O)O)C(=O)N1CCCC1C(=O)O,0
COc1ccc2c3c(cccc13)OC([N+](=O)[O-])=C2,1
C=C(C)C(=O)OCCCCCCOC(=O)C(=C)C,0
O=C(Cl)c1ccccc1C(=O)Cl,1
OC1C=Cc2cc3c4c(cc5ccccc53)-c3ccccc3-c4c2C1O,1
Fc1cccc2cc3c(cc12)-c1cccc2cccc-3c12,1
CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,0
O=C(O)c1cc(Cl)ccc1O,0
c1ccc(Nc2ccccc2)cc1,0
CC(=O)Nc1ccc2c(c1)Cc1cccc(O)c1-2,1
NC(CCC(=O)NNc1ccc(CO)cc1)C(=O)O,1
COc1ccc2cc1Oc1ccc(cc1)CC1c3c(cc4c(c3Oc3cc5c(cc3OC)CCN(C)C5C2)OCO4)CCN1C,1
C=CCn1cc2c3c(cccc31)C1CC(C)CN(C#N)C1C2,1
c1ccc2c(c1)cc1c3c2ccc2cccc(c23)C1,1
COc1ccc(C2CC(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3O2)cc1O,0
C=CN1CCCC1=O,0
CCN=C=S,0
Cc1cc2nc3c(ccc4ccccc43)c(C)c2cc1C,1
Cc1c(C(=O)NCCO)[n+]([O-])c2ccccc2[n+]1[O-],1
CC12CCC3c4ccc(O)cc4CCC3C13CCC2(O)C(O)C3,0
COC(=O)CCC(=O)OC,0
OC1C=Cc2c(ccc3c(Cl)c4ccccc4cc23)C1O,1
CN(C)c1ccc(N=Nc2ccc(C=O)cc2)cc1,1
Cc1cnc2ccc3c(nc(N)n3C)c2n1,1
Cn1cnc(-c2ccccc2)c1N=O,1
ONc1ccc(Sc2ccccc2)cc1,1
C=C(C)C=O,1
Cc1cc(C)c([N+](=O)[O-])cc1[N+](=O)[O-],1
CC(O)C(=O)O,0
CC(=O)C=O,1
CC(Cl)C(Br)CBr,1
COc1cc(N=Nc2ccc(N)cc2)c(C)cc1N=Nc1c(S(=O)(=O)O)cc2ccc(N)cc2c1O,1
COc1c(O)cc2oc(-c3ccc(O)cc3)cc(=O)c2c1O,0
CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,1
COc1c2ccccc2nc2occc12,1
O=C(O)c1cc(O)c2cccc(O)c2n1,0
C1CSCN1,1
Cc1cccc([N+](=O)[O-])c1[N+](=O)[O-],1
COc1ccc(OC)c(N=Nc2c(O)ccc3ccccc23)c1,1
O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,0
Nc1ccc(O)c(C(=O)O)c1,0
COc1nsc2cccc([N+](=O)[O-])c12,1
Fc1ccc2cc3c(cc2c1)-c1cccc2cccc-3c12,1
Cc1ccc2c(C)c3ccccc3c(C)c2c1,1
BrCCBr,1
O=c1n(Cl)c(=O)n(Cl)c(=O)n1Cl,0
Cc1cc2c(c3ccc4ccccc4c13)CCC2=O,1
CSc1cc(SC)c(N)c(C)c1N,1
COc1cccc2c(NCCCNCCCl)c3ccccc3nc12,1
c1ccc(-c2cccc(-c3ccccn3)n2)nc1,1
CN(Cc1cccc(C#N)c1)N=O,1
OCCN1CN(CCO)CN(CCO)C1,1
CCN=c1cc2oc3cc(NCC)c(C)cc3c(-c3ccccc3C(=O)OCC)c-2cc1C,0
c1ccc2[nH]c(-c3cscn3)nc2c1,1
Clc1ccc(C(Cl)(Cl)Cl)cc1Cl,1
Cc1c(O)cc([N+](=O)[O-])cc1[N+](=O)[O-],0
O=C1c2cccc(S(=O)(=O)O)c2C(=O)c2cccc([N+](=O)[O-])c21,1
Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,0
O=[N+]([O-])c1ccc2ccc3ccccc3c2c1,1
O=[N+]([O-])c1ccc2ccc3cc4c(c5ccc1c2c35)CCC=C4,1
CC(C)C=O,0
FCC(F)(F)F,0
C[n+]1c2ccccc2c(N)c2ccccc21,1
NCCCNCCCCN(CCCN)N(O)N=O,1
Nc1c(Br)cc(Br)c2c1C(=O)c1ccccc1C2=O,1
CCCCCCCCCCCCCCCCCC(=O)NCCNC(=O)CCCCCCCCCCCCCCCCC,0
Nc1ccc2c(c1)Cc1cc(N)ccc1-2,1
COC(=O)c1ccco1,0
C=CC(=O)OCCCCCC,0
c1ccc2cc3c(cc4c5c(cccc53)C3OC43)cc2c1,1
Clc1cc(Cl)c(Cl)cc1Cl,0
CN(C)c1ccc2c(c1)[SH]=c1cc(N(C)C)ccc1=N2,1
COc1nsc2ccc(N)cc12,1
CCNc1nc(Cl)nc(NCC)n1,0
CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCO,0
Cc1cc([N+](=O)[O-])c(C)c2c1[nH]c1ccccc12,1
CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,1
O=C(O)c1cc(Cl)ccc1Cl,0
C[n+]1cccc2c1C=CC1OC21,1
c1ccsc1,0
Nc1ccc(CC(=O)O)cc1,1
O=[N+]([O-])c1ccc(CCO)cc1,1
CCC=CC=CC=CC=CC=COCC(O)c1ccccc1,1
C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)CCCC(C)C,0
O=[N+]([O-])c1ccc2oc3ccc([N+](=O)[O-])cc3c2c1,1
On1nnc2ccccc21,0
CC(=O)N(C)N=O,1
Cc1ccc(NO)cc1,1
COc1cc(O)c2c(=O)c3cc(O)ccc3oc2c1,1
CC(C)S(=O)(=O)Cl,1
Cc1ccc2c(c1[N+](=O)[O-])C(=O)c1ccccc1C2=O,1
COc1ccc2c(c1)C(=O)c1nccc3cc4c(c-2c13)OCO4,1
NC1CCCC(N)C1,0
Cc1cc2c(nc1N)[nH]c1ccccc12,1
Cc1cnc2c(cc(C)c3c2nc(N)n3C)n1,1
Cc1ccc(S(=O)(=O)N2C3c4ccccc4-c4ccccc4C32)cc1,1
O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,0
O=C(OCCBr)C(=O)OCCBr,1
Cc1cc2c(nc(N)n2C)c2nccnc12,1
OCC=CCl,1
CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,0
CC1=CCC2C(C)=CCC(C(C)C)C2C1,0
Oc1ccnc2ccccc12,0
O=[N+]([O-])C(Br)(Br)Br,1
O=[N+]([O-])c1ccc2c(c1)oc1ccccc12,1
ONc1ccccc1,1
O=[N+]([O-])CCl,1
CNC(=O)Nc1ccccc1,0
OCC(CBr)(CBr)CBr,1
O=[N+]([O-])c1cccc2cnsc12,1
CCOC(=O)C1C(C=C(C)C)C1(C)C,0
COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)=O)C1c1ccccc1[N+](=O)[O-],0
COC(=O)c1ccccc1O,1
O=C(O)C(Cl)CCl,0
c1ccc2c(c1)ccc1c2ccc2ccc3ccccc3c21,1
ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,0
CCCCN(CCO[N+](=O)[O-])[N+](=O)[O-],1
Cc1ccc(N=Nc2c(O)c(C(=O)O)cc3ccccc23)c(S(=O)(=O)O)c1,0
Nc1c([N+](=O)[O-])cccc1[N+](=O)[O-],1
BrC=CBr,1
Cc1c2ccccc2c2ccc3cccc4ccc1c2c43,1
CC(=O)OCN(C)N=O,1
O=Nc1ccc2ccc3c4c(cc5ccc1c2c53)CCCC4,1
O=S(=O)(O)c1c(N=Nc2c(O)ccc3ccccc23)ccc2ccccc12,0
C=CCSSCCC,0
CCCCC(CC)CN,0
NCCc1cc(O)c(O)cc1O,1
CCCCNC(=O)C=Cc1ccc([N+](=O)[O-])o1,1
O=C1C(=O)c2c(ccc3ccccc23)-c2ccccc21,0
O=P(OC(CCl)CCl)(OC(CCl)CCl)OC(CCl)CCl,1
CC1c2ccccc2-c2ccc(F)cc21,1
O=[N+]([O-])c1cc2c3c(ccc2c2ccccc12)C(O)C(O)C=C3,1
CCCCC(CC)COC(=O)c1ccc(C(=O)OCC(CC)CCCC)cc1,0
Cc1cc2cc3cc(C)c(N)cc3nc2cc1N,1
CC(=O)OCc1ccccc1,0
CC1CCCC2(C)CCCCC12O,0
CCN(CC)c1ccc(-c2ccc(-c3ccc(N(CC)CC)cc3)cc2)cc1,1
Cc1c(N)ccc(N=Nc2ccccc2)c1N,1
Cc1cc(N(C)C)ccc1N=Nc1ccccc1,1
CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O,0
CC1CC(=O)O1,1
CN(C)CCCCl,1
O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1,0
O=C1C(=O)c2ccccc2-c2ccccc21,0
CC(C)N(C(=O)SCC(Cl)=CCl)C(C)C,1
COc1cc(C=O)ccc1O,0
O=C(c1ccc([N+](=O)[O-])cc1)C1OC1c1ccccc1,1
N=c1ccc2nc3c(cc(N)c4ccccc43)oc-2c1,1
COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O,0
COc1ccccc1NC(=O)c1csc([N+](=O)[O-])c1,1
CCN(CC)c1ccc2c(-c3ccc(S(=O)(=O)[O-])cc3S(=O)(=O)O)c3ccc(=[N+](CC)CC)cc-3oc2c1,1
ClCc1ccccc1CCl,0
CC(C)CC(C)Nc1ccc(Nc2ccccc2)cc1,0
Cn1c(N)nc2c3ccncc3ccc21,1
BrCC(Br)CBr,1
CC(C)(OO)c1ccccc1,1
c1ccc(C2NC2c2ccccc2)cc1,1
c1ccc2c(CCC3CO3)cccc2c1,1
Nc1c(N=Nc2ccc([N+](=O)[O-])cc2)c(S(=O)(=O)O)cc2cc(S(=O)(=O)O)c(N=Nc3ccccc3)c(O)c12,1
O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,1
CCOP(=O)(NC(C)C)Oc1ccc(SC)c(C)c1,0
COc1cccc(NC(=O)c2csc([N+](=O)[O-])c2)c1,1
CN(C)c1ccncc1,0
CCOP(=S)(OCC)SCSC(C)(C)C,0
Clc1cccnc1,0
COC1=CC(=O)c2c(ncc3c2[nH]c2ccncc23)C1=O,1
CCC(C)C=O,0
CC(=O)OCC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C,0
COc1ccc(CN(CCN(C)C)c2ncccn2)cc1,0
CC(=O)Nc1ccc(-c2ccccc2)cc1,1
C[n+]1c2ccccc2cc2ccccc21,1
C=CC(=O)OCC(Br)CBr,1
Cc1ccc(N=Nc2c(O)c(S(=O)(=O)O)cc3cc(S(=O)(=O)O)ccc23)c(C)c1,1
N#Cc1ccc(C=Cc2ccc([N+](=O)[O-])cc2)cc1,1
COc1cc(-c2ccc(N=Nc3c(S(=O)(=O)O)cc4cc(N)ccc4c3O)c(OC)c2)ccc1N=Nc1cc(S(=O)(=O)O)c2ccccc2c1O,1
CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,1
CC(=O)OC1Cc2c(C)ccc3cc4c(ccc5ccccc54)c1c23,1
C#CC1(O)CCC2C3CCC4=C(CCC(=O)C4)C3CCC21C,0
CC(C)n1c(C=CC(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,0
COc1cc(CNC(=O)CCCCCCC(C)C)ccc1O,1
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,0
c1ccc2c(c1)Cc1ccccc1-2,0
CNc1ccc2ccc3ccc(O)cc3c2c1,1
CC(C)COC(=O)c1ccccc1N,0
CC1(C)CC(N=C=O)CC(C)(CN=C=O)C1,0
CC(=O)N(C)C,0
O=C(O)c1nn(Cc2ccc(Cl)cc2Cl)c2ccccc12,0
COc1cc(OC)c2c(=O)c3cc(OC)ccc3oc2c1,1
CN(C)c1ccc(N=Nc2cccc(CCl)c2)cc1,1
CC(C)CN(CC(C)C)CC(C)C,0
O=C1c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2-c2c1cc([N+](=O)[O-])cc2[N+](=O)[O-],1
O=C1c2ccccc2C(=O)c2c1cc(OC1OC(COC3OCC(O)C(O)C3O)C(O)C(O)C1O)c(CO)c2O,1
O=C1C(=C2Nc3ccccc3C2=O)Nc2ccccc21,1
CCOC(=O)CC(SP(=O)(OC)SC)C(=O)OCC,0
Cc1cc2c3c(ccc2c2ccccc12)C(O)C(O)C1OC31,0
O=[N+]([O-])C=Cc1ccco1,0
c1cnccn1,0
O=NN1CCSC1C(O)C(O)C(O)C(O)CO,1
CC(=O)N(O)c1ccc(Oc2ccc(Cl)cc2Cl)cc1,1
C=CC(=O)OCC(C)(C)COC(=O)C=C,0
Cc1ccc2c(ccc3c4ccccc4ccc23)c1,1
O=[N+]([O-])c1ccc(Nc2ccccc2O)c([N+](=O)[O-])c1,1
CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,0
O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,0
C=CC(C)(CCC=C(C)C)OC(=O)c1ccccc1N,0
O=C1C=CC(=O)N1,1
Cc1nccnc1C,0
N#[N+]c1ccc([N+](=O)[O-])cc1,1
CC1=CC(=O)C(C(C)C)=CC1=O,0
Cn1ccc2c3c(ccc4ccc(O)cc43)ccc21,1
O=[N+]([O-])c1cc2cc(N(CCCl)CCCl)ccc2o1,1
O=[N+]([O-])c1ccc(C=Cc2ccc([N+](=O)[O-])cc2)cc1,1
NC1=c2ncn(C3OC(CO)C(O)C3=O)c2=NCN1,0
Nc1nc2c(ncn2C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1,0
O=C(O)c1ccccc1[N+](=O)[O-],1
Cc1c2ccccc2c(CCl)c2ccccc12,1
O=[N+]([O-])OC1COC2C(O[N+](=O)[O-])COC12,0
CCCCCCCCCCCCOS(=O)(=O)O,0
CCCC(=O)Nc1ncnc2c1ncn2C1OC2COP(=O)(O)OC2C1OC(=O)CCC,0
NNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],1
Nc1ccc(F)cc1F,1
C=CCN1C2c3ccccc3-c3ccccc3C21,1
O=[N+]([O-])c1cc2c3c(c1)CCc1cc([N+](=O)[O-])cc(c1-3)CC2,1
Nc1cccc2cccc(N)c12,1
O=C(Cl)OCC1c2ccccc2-c2ccccc21,1
Oc1ccc(O)c(O)c1,1
Nc1c2ccccc2nc2ccc(O)cc12,1
CN(N=O)C(=O)c1c(N(C)C(=O)OC(C)(C)C)ncn1C,1
CC(=O)NC(C(=O)N(CC(=O)O)N=O)C(C)C,1
CN(CCCl)CCCl,1
CN(C)c1ccc(N=Nc2ccc3ncsc3c2)cc1,1
CC(=O)Nc1ccc(Oc2ccccc2)cc1,1
Cc1c2ccccc2c(CBr)c2ccc3ccccc3c12,1
O=Cc1cccc(Cl)c1Cl,0
CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2ccccc2)cc1,1
Nc1ccc(-c2cc(Cl)c(N)c(Cl)c2)cc1,1
O=[N+]([O-])C1=Cc2c3ccc4ccccc4c3cc3cccc1c23,1
Cc1ccc2cc3ccc4ccccc4c3cc2c1,1
c1ccc2cnccc2c1,0
O=[N+]([O-])c1cccc(CCl)c1,1
O=C(O)C=CC(=O)O,0
Nc1cccc2c1-c1cccc3cccc-2c13,1
CC(C)NCC(O)COc1cccc2[nH]c3ccccc3c12,0
CC(C=CC=C(C)C=CC1=C(C)C(=O)CCC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)C(=O)CCC1(C)C,0
Cc1cc(Cl)ccc1OC(C)C(=O)O,0
Cn1c(N)nc2c3ncccc3ccc21,1
O=C(O)C=Cc1ccc(O)c(O)c1,0
CCCCCCC(=O)O,0
OC1C=Cc2c(ccc3c4c5c(cccc5cc23)C=C4)C1O,1
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,0
O=NN1CCOCC1,1
CN(C)CC(=O)O,0
N=C(N)c1ccc(-c2cc3ccc(C(=N)N)cc3[nH]2)cc1,0
CC[N+](=O)[O-],0
